Epoch	train_ce_loss	val_ce_loss	train_accuracy	val_accuracy	learning_rate
365	89741.40923	4418.78028	41.88909091	40.42	0.001
366	49220.13139	8122.992703	40.52363636	42.16	0.001
367	89578.17	4402.508219	41.91818182	40.54	0.001
368	49020.33298	8160.995515	40.54909091	42.12	0.001
369	89999.18034	4408.613414	41.91818182	40.58	0.001
370	49096.36314	8189.417983	40.60727273	42.18	0.001
371	90314.58914	4453.374843	41.97090909	40.58	0.001
372	49583.0593	8209.712094	40.58181818	42.24	0.001
373	90542.28393	4434.92121	41.97636364	40.8	0.001
374	49403.29517	8245.140931	40.81272727	42.22	0.001
375	90936.23458	4451.806026	41.99090909	40.86	0.001
376	49598.33964	8230.489251	40.89090909	42.22	0.001
377	90738.96739	4457.467929	42.00545455	40.78	0.001
378	49619.56595	8256.383554	40.81454545	42.22	0.001
379	91028.78176	4480.356725	42.03818182	40.88	0.001
380	49874.53134	8289.143708	40.84181818	42.22	0.001
381	91391.86845	4497.336837	42.02545455	40.98	0.001
382	50066.0925	8320.979018	40.93090909	42.26	0.001
383	91744.55226	4510.884102	42.05454545	41	0.001
384	50221.37598	8350.012086	41.02363636	42.26	0.001
385	92066.47713	4524.557864	42.08909091	41	0.001
386	50377.54621	8346.90827	41.08545455	42.28	0.001
387	92006.90138	4510.717939	42.10727273	40.98	0.001
388	50206.92054	8385.767324	41.11272727	42.26	0.001
389	92436.63659	4532.573761	42.11818182	40.94	0.001
390	50453.86716	8421.129498	41.13090909	42.24	0.001
391	92827.81838	4548.478713	42.13636364	41.02	0.001
392	50635.17111	8451.053705	41.18909091	42.32	0.001
393	93160.4791	4563.848155	42.16545455	41.02	0.001
394	50812.33128	8454.809955	41.23090909	42.36	0.001
395	93182.51756	4552.163387	42.19090909	41.06	0.001
396	50671.35707	8496.085128	41.28181818	42.36	0.001
397	93639.12989	4564.385097	42.20181818	41.2	0.001
398	50818.94067	8528.616634	41.39454545	42.36	0.001
399	94002.26885	4585.677657	42.22909091	41.26	0.001
400	51060.04097	8569.398686	41.46363636	42.38	0.001
401	94449.16	4534.839525	42.18363636	41.6	0.001
402	50528.79232	8588.630081	41.88	42.4	0.001
403	94665.22904	4397.650173	42.27818182	42.26	0.001
404	48739.5	8506.522078	42.65272727	42.12	0.001
405	93511.0511	4402.869852	41.94727273	42.32	0.001
406	48815.32012	6944.989144	42.63272727	47.76	0.001
407	75072.64223	5956.636272	48.57818182	40.98	0.001
408	65689.76731	1052.61082	41.46727273	48.12	0.001
409	12261.71498	6297.356579	48.43818182	42.34	0.001
410	69261.81802	1188.357737	42.55454545	48.24	0.001
411	13672.09251	5452.783654	48.77454545	35.34	0.001
412	60370.38534	2053.716874	34.99636364	48.28	0.001
413	22913.13605	6594.14058	48.62363636	47.98	0.001
414	73103.19409	1980.022348	47.21818182	47.8	0.001
415	22460.99933	6491.508335	48.40363636	46.2	0.001
416	72044.10035	1993.163669	45.82909091	47.78	0.001
417	22645.64612	6548.105378	48.37272727	47.52	0.001
418	72684.51635	1974.137929	46.81454545	47.6	0.001
419	22482.12945	6559.516568	48.20909091	47.54	0.001
420	72839.22059	1997.626718	46.90909091	47.5	0.001
421	22766.07306	6581.94634	48.15454545	47.7	0.001
422	73108.88052	2016.262593	47.12727273	47.48	0.001
423	22989.92404	6609.851869	48.14909091	48	0.001
424	73431.93788	2033.363829	47.44909091	47.36	0.001
425	23196.28579	6637.410586	48.25272727	48.38	0.001
426	73753.2594	2055.86466	47.72727273	47.5	0.001
427	23463.36063	6671.346504	48.22545455	48.82	0.001
428	74143.16674	2078.570101	48.12	47.52	0.001
429	23730.71164	6684.051729	48.21636364	48.6	0.001
430	74301.77321	2104.263629	48.02545455	47.56	0.001
431	24027.26013	6745.527518	48.31272727	49.44	0.001
432	74986.29433	1946.154409	48.89636364	48.62	0.001
433	22010.70159	6614.409097	49.22	49.48	0.001
434	73307.55272	2135.822591	49.03272727	47.7	0.001
435	24089.06326	6818.387893	48.42909091	51.14	0.001
436	75551.04764	2087.466523	51.07818182	47.76	0.001
437	23610.54407	6796.366	48.39090909	50.42	0.001
438	75343.35376	2102.371065	50.23818182	47.8	0.001
439	23805.61097	6856.257364	48.40909091	51.58	0.001
440	76025.37259	2114.957453	51.40545455	47.76	0.001
441	23976.60549	6854.998317	48.37818182	51.2	0.001
442	76037.46531	2139.542507	50.96545455	47.84	0.001
443	24270.91339	6901.059834	48.35090909	51.7	0.001
444	76561.52475	2153.23233	51.54909091	47.88	0.001
445	24448.73695	6956.218001	48.41818182	52.32	0.001
446	77183.94249	2164.487104	52.09818182	47.92	0.001
447	24597.39208	6970.153641	48.43454545	52.1	0.001
448	77355.13202	2205.518419	51.83636364	47.7	0.001
449	25061.56086	7031.681908	48.39272727	52.94	0.001
450	78039.44627	2205.015933	52.68727273	47.82	0.001
451	25083.76431	7052.046162	48.49636364	52.62	0.001
452	78282.64677	2219.103913	52.25818182	47.7	0.001
453	25258.74995	7086.558545	48.39818182	52.6	0.001
454	78673.2679	2231.793671	52.23454545	47.52	0.001
455	25412.98796	7143.266312	48.36545455	53.06	0.001
456	79303.35544	2249.447427	52.60181818	47.46	0.001
457	25618.56912	7145.238497	48.28909091	52.64	0.001
458	79335.97713	2293.506182	52.27636364	47.68	0.001
459	26101.60384	7219.09175	48.50545455	53.28	0.001
460	80153.5386	2281.161025	52.77818182	47.66	0.001
461	25992.89444	7246.650589	48.45090909	53.08	0.001
462	80469.50514	2084.587754	52.59090909	48.8	0.001
463	23518.48295	7137.760389	49.54363636	53.06	0.001
464	79014.23578	2326.8005	52.75818182	47.56	0.001
465	26199.2423	7306.026316	47.79818182	54.14	0.001
466	80880.46914	2261.605855	53.76181818	47.54	0.001
467	25541.56394	7285.168264	47.80909091	53.28	0.001
468	80687.28481	2280.590362	53.09090909	47.26	0.001
469	25783.25269	7304.589132	47.67818182	53.12	0.001
470	80921.38433	2288.762346	53.00909091	46.98	0.001
471	25902.65944	7328.78823	47.52727273	53.16	0.001
472	81202.33579	2302.926582	52.94727273	46.66	0.001
473	26083.34394	7349.803332	47.26363636	52.9	0.001
474	81449.31413	2326.825804	52.69636364	46.38	0.001
475	26361.73045	7407.782989	47.06363636	53.38	0.001
476	82093.73974	2331.27279	53.10363636	46.1	0.001
477	26431.90139	7423.658118	46.86181818	52.7	0.001
478	82278.98496	2356.905315	52.51454545	45.84	0.001
479	26729.06429	7473.11701	46.64181818	52.92	0.001
480	82830.07093	2378.236719	52.69454545	45.62	0.001
481	26978.03356	7552.884155	46.42909091	53.7	0.001
482	83711.53489	2388.417205	53.51454545	45.48	0.001
483	27108.52308	7553.444446	46.32727273	52.86	0.001
484	83728.0823	2405.883012	52.63090909	45.32	0.001
485	27313.12078	7594.375692	46.15272727	52.68	0.001
486	84183.55373	2421.034854	52.51090909	45.14	0.001
487	27490.71524	7651.401638	45.94181818	52.86	0.001
488	84812.65556	2428.568406	52.74181818	44.72	0.001
489	27583.01632	7667.809598	45.68363636	52.22	0.001
490	84997.35605	2245.330678	52.11818182	45.84	0.001
491	25198.5154	7577.37708	46.75090909	52.2	0.001
492	83720.59867	2542.790147	52.28909091	45.5	0.001
493	28508.97057	7745.430447	45.61090909	53	0.001
494	85583.17719	2471.61494	53.06545455	45.4	0.001
